country,year,month,month_number,quarter,age_group,population,cases,deaths,incidence_per_1000,mortality_per_1000,case_fatality_rate,itn_coverage,irs_coverage,act_treatment_rate,risk_level,region,gdp_per_capita,healthcare_access
Nigeria,2024,March,3,1,15-65 years,113360000,17588026,383831,155.15,3.386,2.18,60.6,37.9,80.6,high,West Africa,2097,45
Nigeria,2024,March,3,1,65+ years,10900000,2670303,61115,244.98,5.607,2.29,64.6,28.9,82.6,high,West Africa,2097,45
Nigeria,2024,April,4,2,0-5 years,39240000,19644370,224445,500.62,5.72,1.14,57.8,34.0,80.7,high,West Africa,2097,45
Nigeria,2024,April,4,2,5-15 years,54500000,14481144,117407,265.71,2.154,0.81,72.0,24.6,88.8,high,West Africa,2097,45
Nigeria,2024,April,4,2,15-65 years,113360000,20271013,326409,178.82,2.879,1.61,70.8,29.9,78.0,high,West Africa,2097,45
Nigeria,2024,April,4,2,65+ years,10900000,2071948,32828,190.09,3.012,1.58,68.5,34.3,83.6,high,West Africa,2097,45
Nigeria,2024,May,5,2,0-5 years,39240000,46103830,1112734,1174.92,28.357,2.41,72.1,35.3,83.3,high,West Africa,2097,45
Nigeria,2024,May,5,2,5-15 years,54500000,52011078,309500,954.33,5.679,0.6,70.2,24.8,78.8,high,West Africa,2097,45
Nigeria,2024,May,5,2,15-65 years,113360000,46667293,287609,411.67,2.537,0.62,65.9,23.7,83.8,high,West Africa,2097,45
Nigeria,2024,May,5,2,65+ years,10900000,6058495,178003,555.83,16.331,2.94,57.7,37.1,84.3,high,West Africa,2097,45
Nigeria,2024,June,6,2,0-5 years,39240000,64961525,1438970,1655.49,36.671,2.22,73.9,26.3,83.3,high,West Africa,2097,45
Nigeria,2024,June,6,2,5-15 years,54500000,52262007,636757,958.94,11.684,1.22,68.4,35.4,81.1,high,West Africa,2097,45
Nigeria,2024,June,6,2,15-65 years,113360000,52325577,773987,461.59,6.828,1.48,68.4,29.0,83.6,high,West Africa,2097,45
Nigeria,2024,June,6,2,65+ years,10900000,8670074,252521,795.42,23.167,2.91,76.1,27.3,80.8,high,West Africa,2097,45
Nigeria,2024,July,7,3,0-5 years,39240000,63052258,1127923,1606.84,28.744,1.79,71.0,36.1,84.3,high,West Africa,2097,45
Nigeria,2024,July,7,3,5-15 years,54500000,64601932,1075292,1185.36,19.73,1.66,73.7,31.8,80.5,high,West Africa,2097,45
Nigeria,2024,July,7,3,15-65 years,113360000,46771857,349668,412.6,3.085,0.75,71.7,37.4,83.1,high,West Africa,2097,45
Nigeria,2024,July,7,3,65+ years,10900000,8063145,223867,739.74,20.538,2.78,62.8,30.1,83.8,high,West Africa,2097,45
Nigeria,2024,August,8,3,0-5 years,39240000,46518333,1139007,1185.48,29.027,2.45,69.2,29.0,83.7,high,West Africa,2097,45
Nigeria,2024,August,8,3,5-15 years,54500000,64441125,1039490,1182.41,19.073,1.61,76.5,23.1,82.2,high,West Africa,2097,45
Nigeria,2024,August,8,3,15-65 years,113360000,55730744,458906,491.63,4.048,0.82,70.1,25.6,89.6,high,West Africa,2097,45
Nigeria,2024,August,8,3,65+ years,10900000,8411322,223665,771.68,20.52,2.66,61.2,31.2,77.3,high,West Africa,2097,45
Nigeria,2024,September,9,3,0-5 years,39240000,50850617,1443120,1295.89,36.777,2.84,63.5,27.9,80.0,high,West Africa,2097,45
Nigeria,2024,September,9,3,5-15 years,54500000,54632944,862696,1002.44,15.829,1.58,71.7,32.4,81.5,high,West Africa,2097,45
Nigeria,2024,September,9,3,15-65 years,113360000,59642236,1526729,526.13,13.468,2.56,71.5,27.7,89.0,high,West Africa,2097,45
Nigeria,2024,September,9,3,65+ years,10900000,6376648,149498,585.01,13.715,2.34,60.1,23.3,76.2,high,West Africa,2097,45
Nigeria,2024,October,10,4,0-5 years,39240000,18652727,204913,475.35,5.222,1.1,71.1,35.9,89.6,high,West Africa,2097,45
Nigeria,2024,October,10,4,5-15 years,54500000,20163888,213958,369.98,3.926,1.06,62.5,31.0,82.8,high,West Africa,2097,45
Nigeria,2024,October,10,4,15-65 years,113360000,15801842,269640,139.4,2.379,1.71,69.3,32.9,81.7,high,West Africa,2097,45
Nigeria,2024,October,10,4,65+ years,10900000,3097097,33435,284.14,3.067,1.08,69.1,23.3,88.2,high,West Africa,2097,45
Nigeria,2024,November,11,4,0-5 years,39240000,20694360,547490,527.38,13.952,2.65,76.8,27.9,76.1,high,West Africa,2097,45
Nigeria,2024,November,11,4,5-15 years,54500000,19599205,387602,359.62,7.112,1.98,72.6,30.7,79.3,high,West Africa,2097,45
Nigeria,2024,November,11,4,15-65 years,113360000,17990291,466161,158.7,4.112,2.59,65.4,24.2,83.7,high,West Africa,2097,45
Nigeria,2024,November,11,4,65+ years,10900000,2657255,22183,243.78,2.035,0.83,75.3,26.2,82.6,high,West Africa,2097,45
Nigeria,2024,December,12,4,0-5 years,39240000,15487255,104095,394.68,2.653,0.67,69.1,35.6,82.8,high,West Africa,2097,45
Nigeria,2024,December,12,4,5-15 years,54500000,19524108,190395,358.24,3.493,0.98,67.1,31.8,84.0,high,West Africa,2097,45
Nigeria,2024,December,12,4,15-65 years,113360000,23182350,479761,204.5,4.232,2.07,59.6,27.3,87.3,high,West Africa,2097,45
Nigeria,2024,December,12,4,65+ years,10900000,2079164,18810,190.75,1.726,0.9,58.7,35.8,84.5,high,West Africa,2097,45
Democratic Republic of Congo,2020,January,1,1,0-5 years,17100000,11680502,245939,683.07,14.382,2.11,60.3,16.6,67.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,January,1,1,5-15 years,23750000,14879962,111361,626.52,4.689,0.75,45.8,25.4,69.1,high,Central Africa,557,32
Democratic Republic of Congo,2020,January,1,1,15-65 years,49400000,9729183,127686,196.95,2.585,1.31,58.3,19.2,69.1,high,Central Africa,557,32
Democratic Republic of Congo,2020,January,1,1,65+ years,4750000,1365481,22006,287.47,4.633,1.61,55.0,20.9,79.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,February,2,1,0-5 years,17100000,13303721,285500,778.0,16.696,2.15,58.7,22.1,72.4,high,Central Africa,557,32
Democratic Republic of Congo,2020,February,2,1,5-15 years,23750000,13764034,334492,579.54,14.084,2.43,57.1,17.3,67.1,high,Central Africa,557,32
Democratic Republic of Congo,2020,February,2,1,15-65 years,49400000,11299206,263723,228.73,5.339,2.33,56.6,17.9,67.5,high,Central Africa,557,32
Democratic Republic of Congo,2020,February,2,1,65+ years,4750000,1223446,19358,257.57,4.075,1.58,50.7,24.1,77.3,high,Central Africa,557,32
Democratic Republic of Congo,2020,March,3,1,0-5 years,17100000,25101309,503172,1467.91,29.425,2.0,55.0,19.3,66.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,March,3,1,5-15 years,23750000,28670171,471954,1207.17,19.872,1.65,52.4,29.3,65.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,March,3,1,15-65 years,49400000,31470952,556719,637.06,11.27,1.77,51.7,19.7,74.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,March,3,1,65+ years,4750000,4262190,26701,897.3,5.621,0.63,45.1,28.4,79.3,high,Central Africa,557,32
Democratic Republic of Congo,2020,April,4,2,0-5 years,17100000,36023678,254944,2106.65,14.909,0.71,51.7,25.5,75.3,high,Central Africa,557,32
Democratic Republic of Congo,2020,April,4,2,5-15 years,23750000,33998333,227736,1431.51,9.589,0.67,54.5,21.9,71.2,high,Central Africa,557,32
Democratic Republic of Congo,2020,April,4,2,15-65 years,49400000,39899733,1159871,807.69,23.479,2.91,63.1,15.8,65.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,April,4,2,65+ years,4750000,4335995,92580,912.84,19.491,2.14,50.5,27.0,75.4,high,Central Africa,557,32
Democratic Republic of Congo,2020,May,5,2,0-5 years,17100000,24935827,652527,1458.24,38.159,2.62,57.3,23.1,69.0,high,Central Africa,557,32
Democratic Republic of Congo,2020,May,5,2,5-15 years,23750000,36007315,995879,1516.1,41.932,2.77,52.2,26.8,76.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,May,5,2,15-65 years,49400000,31933647,605393,646.43,12.255,1.9,58.5,19.4,69.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,May,5,2,65+ years,4750000,3485581,46293,733.81,9.746,1.33,57.8,18.6,67.1,high,Central Africa,557,32
Democratic Republic of Congo,2020,June,6,2,0-5 years,17100000,15521425,97051,907.69,5.675,0.63,50.3,24.0,76.7,high,Central Africa,557,32
Democratic Republic of Congo,2020,June,6,2,5-15 years,23750000,9753668,208197,410.68,8.766,2.13,51.3,26.1,65.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,June,6,2,15-65 years,49400000,13006351,287993,263.29,5.83,2.21,45.4,29.1,78.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,June,6,2,65+ years,4750000,1789253,53299,376.68,11.221,2.98,53.1,17.9,73.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,July,7,3,0-5 years,17100000,11185982,83411,654.15,4.878,0.75,51.9,29.4,79.7,high,Central Africa,557,32
Democratic Republic of Congo,2020,July,7,3,5-15 years,23750000,14981116,131938,630.78,5.555,0.88,59.9,29.4,74.2,high,Central Africa,557,32
Democratic Republic of Congo,2020,July,7,3,15-65 years,49400000,9848396,288319,199.36,5.836,2.93,62.6,21.7,68.4,high,Central Africa,557,32
Democratic Republic of Congo,2020,July,7,3,65+ years,4750000,1744610,16845,367.29,3.546,0.97,46.4,29.3,78.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,August,8,3,0-5 years,17100000,13786235,142966,806.21,8.361,1.04,58.2,17.8,75.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,August,8,3,5-15 years,23750000,11498534,255860,484.15,10.773,2.23,51.1,26.4,72.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,August,8,3,15-65 years,49400000,10968058,174327,222.03,3.529,1.59,49.7,23.1,74.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,August,8,3,65+ years,4750000,1573814,25333,331.33,5.333,1.61,47.2,26.6,79.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,September,9,3,0-5 years,17100000,16161501,254182,945.12,14.864,1.57,49.1,28.3,74.7,high,Central Africa,557,32
Democratic Republic of Congo,2020,September,9,3,5-15 years,23750000,12979937,246250,546.52,10.368,1.9,58.8,27.4,72.3,high,Central Africa,557,32
Democratic Republic of Congo,2020,September,9,3,15-65 years,49400000,13542558,327216,274.14,6.624,2.42,45.6,28.2,72.0,high,Central Africa,557,32
Democratic Republic of Congo,2020,September,9,3,65+ years,4750000,1867202,31046,393.1,6.536,1.66,62.9,24.0,65.1,high,Central Africa,557,32
Democratic Republic of Congo,2020,October,10,4,0-5 years,17100000,37718969,1069058,2205.79,62.518,2.83,56.3,15.8,73.4,high,Central Africa,557,32
Democratic Republic of Congo,2020,October,10,4,5-15 years,23750000,30440501,502058,1281.71,21.139,1.65,55.5,19.8,79.6,high,Central Africa,557,32
Democratic Republic of Congo,2020,October,10,4,15-65 years,49400000,23779792,280181,481.37,5.672,1.18,57.4,28.6,73.9,high,Central Africa,557,32
Democratic Republic of Congo,2020,October,10,4,65+ years,4750000,4081482,24218,859.26,5.099,0.59,58.7,22.1,78.3,high,Central Africa,557,32
Democratic Republic of Congo,2020,November,11,4,0-5 years,17100000,36232786,761905,2118.88,44.556,2.1,58.1,26.1,80.0,high,Central Africa,557,32
Democratic Republic of Congo,2020,November,11,4,5-15 years,23750000,30401355,651320,1280.06,27.424,2.14,50.5,17.5,69.5,high,Central Africa,557,32
Democratic Republic of Congo,2020,November,11,4,15-65 years,49400000,31005383,368854,627.64,7.467,1.19,53.7,27.7,72.0,high,Central Africa,557,32
Democratic Republic of Congo,2020,November,11,4,65+ years,4750000,4744510,128634,998.84,27.081,2.71,62.5,22.6,76.8,high,Central Africa,557,32
Democratic Republic of Congo,2020,December,12,4,0-5 years,17100000,9871884,249190,577.3,14.573,2.52,53.4,24.1,79.5,high,Central Africa,557,32
Democratic Republic of Congo,2020,December,12,4,5-15 years,23750000,10742010,159707,452.3,6.725,1.49,60.8,27.8,69.5,high,Central Africa,557,32
Democratic Republic of Congo,2020,December,12,4,15-65 years,49400000,11249147,164433,227.72,3.329,1.46,54.9,24.6,77.2,high,Central Africa,557,32
Democratic Republic of Congo,2020,December,12,4,65+ years,4750000,1770971,34804,372.84,7.327,1.97,49.4,17.2,69.8,high,Central Africa,557,32
Democratic Republic of Congo,2021,January,1,1,0-5 years,17100000,10822650,139302,632.9,8.146,1.29,63.5,25.5,81.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,January,1,1,5-15 years,23750000,12422127,225677,523.04,9.502,1.82,57.4,22.3,70.7,high,Central Africa,557,32
Democratic Republic of Congo,2021,January,1,1,15-65 years,49400000,10673039,153204,216.05,3.101,1.44,63.3,28.8,81.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,January,1,1,65+ years,4750000,1585404,23242,333.77,4.893,1.47,49.4,30.1,72.9,high,Central Africa,557,32
Democratic Republic of Congo,2021,February,2,1,0-5 years,17100000,13852206,106065,810.07,6.203,0.77,62.1,25.9,76.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,February,2,1,5-15 years,23750000,9457952,269670,398.23,11.355,2.85,57.0,27.1,69.5,high,Central Africa,557,32
Democratic Republic of Congo,2021,February,2,1,15-65 years,49400000,11278906,221490,228.32,4.484,1.96,67.6,23.4,73.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,February,2,1,65+ years,4750000,1357821,38012,285.86,8.003,2.8,66.1,31.4,74.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,March,3,1,0-5 years,17100000,39234079,795811,2294.39,46.539,2.03,50.7,26.3,69.8,high,Central Africa,557,32
Democratic Republic of Congo,2021,March,3,1,5-15 years,23750000,28564393,668998,1202.71,28.168,2.34,54.7,22.0,69.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,March,3,1,15-65 years,49400000,33760836,234601,683.42,4.749,0.69,56.1,30.8,75.4,high,Central Africa,557,32
Democratic Republic of Congo,2021,March,3,1,65+ years,4750000,2894326,46919,609.33,9.878,1.62,61.9,29.1,78.3,high,Central Africa,557,32
Democratic Republic of Congo,2021,April,4,2,0-5 years,17100000,35643167,427573,2084.4,25.004,1.2,59.7,21.6,82.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,April,4,2,5-15 years,23750000,33359638,196815,1404.62,8.287,0.59,64.1,19.6,74.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,April,4,2,15-65 years,49400000,24310174,341184,492.11,6.907,1.4,66.6,30.6,72.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,April,4,2,65+ years,4750000,3417949,19755,719.57,4.159,0.58,57.0,20.5,81.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,May,5,2,0-5 years,17100000,30054753,591184,1757.59,34.572,1.97,54.2,23.6,81.5,high,Central Africa,557,32
Democratic Republic of Congo,2021,May,5,2,5-15 years,23750000,39414634,666227,1659.56,28.052,1.69,67.0,18.8,70.5,high,Central Africa,557,32
Democratic Republic of Congo,2021,May,5,2,15-65 years,49400000,23617006,639085,478.08,12.937,2.71,65.9,30.7,70.1,high,Central Africa,557,32
Democratic Republic of Congo,2021,May,5,2,65+ years,4750000,4191439,94949,882.41,19.989,2.27,66.3,20.9,70.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,June,6,2,0-5 years,17100000,8852187,186632,517.67,10.914,2.11,51.2,30.2,80.3,high,Central Africa,557,32
Democratic Republic of Congo,2021,June,6,2,5-15 years,23750000,13163104,280436,554.24,11.808,2.13,54.3,29.8,75.5,high,Central Africa,557,32
Democratic Republic of Congo,2021,June,6,2,15-65 years,49400000,8230318,82520,166.61,1.67,1.0,65.1,21.9,72.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,June,6,2,65+ years,4750000,1004295,23244,211.43,4.893,2.31,59.4,24.1,79.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,July,7,3,0-5 years,17100000,10043453,164462,587.34,9.618,1.64,49.8,30.2,67.8,high,Central Africa,557,32
Democratic Republic of Congo,2021,July,7,3,5-15 years,23750000,7701835,114285,324.29,4.812,1.48,58.9,30.0,76.9,high,Central Africa,557,32
Democratic Republic of Congo,2021,July,7,3,15-65 years,49400000,7958292,105026,161.1,2.126,1.32,48.2,27.1,73.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,July,7,3,65+ years,4750000,1147107,10490,241.5,2.208,0.91,55.8,32.0,69.4,high,Central Africa,557,32
Democratic Republic of Congo,2021,August,8,3,0-5 years,17100000,12751752,378301,745.72,22.123,2.97,52.3,24.1,77.3,high,Central Africa,557,32
Democratic Republic of Congo,2021,August,8,3,5-15 years,23750000,11694461,101210,492.4,4.261,0.87,65.2,23.0,81.4,high,Central Africa,557,32
Democratic Republic of Congo,2021,August,8,3,15-65 years,49400000,11172882,64954,226.17,1.315,0.58,67.7,25.3,81.4,high,Central Africa,557,32
Democratic Republic of Congo,2021,August,8,3,65+ years,4750000,2057048,14558,433.06,3.065,0.71,58.9,23.3,78.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,September,9,3,0-5 years,17100000,16069862,271086,939.76,15.853,1.69,62.8,24.6,71.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,September,9,3,5-15 years,23750000,11632542,263681,489.79,11.102,2.27,55.2,19.5,79.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,September,9,3,15-65 years,49400000,7947947,122810,160.89,2.486,1.55,50.0,30.5,80.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,September,9,3,65+ years,4750000,1567433,16869,329.99,3.551,1.08,63.7,23.8,69.5,high,Central Africa,557,32
Democratic Republic of Congo,2021,October,10,4,0-5 years,17100000,22415404,215270,1310.84,12.589,0.96,55.9,21.0,72.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,October,10,4,5-15 years,23750000,37210909,802360,1566.78,33.784,2.16,59.5,27.1,74.3,high,Central Africa,557,32
Democratic Republic of Congo,2021,October,10,4,15-65 years,49400000,33716792,987393,682.53,19.988,2.93,57.8,17.9,76.3,high,Central Africa,557,32
Democratic Republic of Congo,2021,October,10,4,65+ years,4750000,3627464,82628,763.68,17.395,2.28,48.6,31.6,69.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,November,11,4,0-5 years,17100000,27402183,225240,1602.47,13.172,0.82,63.7,19.9,81.6,high,Central Africa,557,32
Democratic Republic of Congo,2021,November,11,4,5-15 years,23750000,25162836,382628,1059.49,16.111,1.52,67.8,25.7,69.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,November,11,4,15-65 years,49400000,26121548,440473,528.78,8.916,1.69,66.1,27.7,72.0,high,Central Africa,557,32
Democratic Republic of Congo,2021,November,11,4,65+ years,4750000,3733725,80616,786.05,16.972,2.16,58.7,31.4,78.2,high,Central Africa,557,32
Democratic Republic of Congo,2021,December,12,4,0-5 years,17100000,10942832,183453,639.93,10.728,1.68,60.2,24.4,80.8,high,Central Africa,557,32
Democratic Republic of Congo,2021,December,12,4,5-15 years,23750000,10537151,147834,443.67,6.225,1.4,67.9,30.3,77.9,high,Central Africa,557,32
Democratic Republic of Congo,2021,December,12,4,15-65 years,49400000,9900293,233025,200.41,4.717,2.35,58.0,27.2,80.4,high,Central Africa,557,32
Democratic Republic of Congo,2021,December,12,4,65+ years,4750000,1648016,27134,346.95,5.712,1.65,62.6,17.9,76.5,high,Central Africa,557,32
Democratic Republic of Congo,2022,January,1,1,0-5 years,17100000,11502218,336083,672.64,19.654,2.92,58.9,31.8,83.3,high,Central Africa,557,32
Democratic Republic of Congo,2022,January,1,1,5-15 years,23750000,10653243,132172,448.56,5.565,1.24,68.5,19.8,75.6,high,Central Africa,557,32
Democratic Republic of Congo,2022,January,1,1,15-65 years,49400000,12737961,264734,257.85,5.359,2.08,54.7,23.1,82.1,high,Central Africa,557,32
Democratic Republic of Congo,2022,January,1,1,65+ years,4750000,1761592,42061,370.86,8.855,2.39,68.5,28.5,83.1,high,Central Africa,557,32
Democratic Republic of Congo,2022,February,2,1,0-5 years,17100000,9013513,219442,527.11,12.833,2.43,54.9,20.6,73.8,high,Central Africa,557,32
Democratic Republic of Congo,2022,February,2,1,5-15 years,23750000,13290830,300053,559.61,12.634,2.26,67.2,26.8,84.3,high,Central Africa,557,32
Democratic Republic of Congo,2022,February,2,1,15-65 years,49400000,6941635,145300,140.52,2.941,2.09,69.6,24.7,70.7,high,Central Africa,557,32
Democratic Republic of Congo,2022,February,2,1,65+ years,4750000,1671449,9119,351.88,1.92,0.55,66.8,19.0,77.9,high,Central Africa,557,32
Democratic Republic of Congo,2022,March,3,1,0-5 years,17100000,25748376,318040,1505.75,18.599,1.24,69.8,27.8,84.6,high,Central Africa,557,32
Democratic Republic of Congo,2022,March,3,1,5-15 years,23750000,28023101,672012,1179.92,28.295,2.4,62.5,31.0,80.4,high,Central Africa,557,32
Democratic Republic of Congo,2022,March,3,1,15-65 years,49400000,27416080,636004,554.98,12.875,2.32,52.8,28.1,81.5,high,Central Africa,557,32
Democratic Republic of Congo,2022,March,3,1,65+ years,4750000,4342461,29581,914.2,6.228,0.68,70.0,24.2,85.0,high,Central Africa,557,32
Democratic Republic of Congo,2022,April,4,2,0-5 years,17100000,35625283,230748,2083.35,13.494,0.65,67.6,26.4,84.5,high,Central Africa,557,32
Democratic Republic of Congo,2022,April,4,2,5-15 years,23750000,25495122,225601,1073.48,9.499,0.88,58.6,32.6,82.6,high,Central Africa,557,32
Democratic Republic of Congo,2022,April,4,2,15-65 years,49400000,27920657,360522,565.2,7.298,1.29,70.1,20.4,73.9,high,Central Africa,557,32
Democratic Republic of Congo,2022,April,4,2,65+ years,4750000,3000425,22913,631.67,4.824,0.76,65.7,32.2,82.1,high,Central Africa,557,32
Democratic Republic of Congo,2022,May,5,2,0-5 years,17100000,28609610,669105,1673.08,39.129,2.34,60.2,21.0,83.7,high,Central Africa,557,32
Democratic Republic of Congo,2022,May,5,2,5-15 years,23750000,26563050,240316,1118.44,10.119,0.9,57.5,25.9,80.8,high,Central Africa,557,32
Democratic Republic of Congo,2022,May,5,2,15-65 years,49400000,33631704,608900,680.8,12.326,1.81,61.2,19.7,76.2,high,Central Africa,557,32
Democratic Republic of Congo,2022,May,5,2,65+ years,4750000,5017412,52449,1056.3,11.042,1.05,64.8,28.8,75.8,high,Central Africa,557,32
Democratic Republic of Congo,2022,June,6,2,0-5 years,17100000,15247835,384731,891.69,22.499,2.52,68.9,26.7,73.8,high,Central Africa,557,32
